Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
potez_631;11.07;16.0;31.86;3212.0;584.0;462.0;0.72;295.0;0;33.0;0.1,360.0,1.0,240.0;-123500.0,185500.0;2;550.0,3030.0,3100.0;0.0;0;16.0,-15.5,14.5,-13.0
potez_633;11.07;16.0;32.7;3062.0;584.0;462.0;0.72;295.0;0;33.0;0.1,360.0,1.0,240.0;-123500.0,185500.0;2;390.0,3030.0,3100.0;0.0;0;16.0,-15.5,14.5,-13.0
pv_2;17.31;;;10160.0;2688.0;;;277.8;20.0;33.0;0.1,340.0,1.0,222.24;;;;0.0;0;
pv_2d;17.31;22.86;63.7;10160.0;2687.4;600.6;0.66;277.8;20.0;33.0;0.1,340.0,1.0,222.24;-200000.0,360000.0;2;600.0,2700.0,3100.0;0.0;0;18.0,-13.0,17.0,-12.0
pyorremyrsky;9.13;;;2619.0;290.0;;;360.0;20.0;33.0;0.1,460.0,1.0,260.0;;1;500.0,2800.0,3200.0;0.0;0;
q_5_early;15.415;;;6350.0;1662.0;1260.0;;577.0;0;33.0;0.2,700.0,0.33,500.0,1.0,450.0;;1;4100.0,11195.0,11600.0;0.0;0;
q_5a;15.415;;;6490.0;2827.0;1260.0;;577.0;0;33.0;0.2,700.0,0.33,500.0,1.0,450.0;;1;4100.0,11195.0,11600.0;0.0;0;
q_5l;15.415;9.68;27.95;6495.0;2827.0;1260.0;1.65;577.0;0;33.0;0.2,700.0,0.33,500.0,1.0,450.0;-215000.0,435000.0;1;4100.0,11195.0,11600.0;0.0;0;22.0,-21.0,16.0,-17.0
quing_6;23.0;33.0;120.0;17600.0;7446.0;500.0;0.65;450.0;20.0;33.0;0.1,450.0,1.0,220.0;-411000.0,568400.0;1;6500.0,12300.0,14000.0;0.0;0;17.5,-12.0,16.0,-19.0
r2y2_kai;12.16;;;5400.0;2330.0;;;350.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
r2y2_v1;12.16;;;5400.0;2330.0;;;350.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
r2y2_v2;12.16;;;5400.0;2330.0;;;350.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
rafale_c_f3;19.4;10.0;45.6;9300.0;9560.0;1458.0;2.0;700.0;0;90.0;0.2,1100.0,1.0,700.0;-400000.0,750000.0;1;8500.0,13100.0,15500.0;0.0;0;37.0,-32.0,37.0,-32.0
rafale_m_f3r;19.4;10.0;45.6;9800.0;9560.0;1458.0;2.0;700.0;0;90.0;0.2,1100.0,1.0,700.0;-400000.0,750000.0;1;8500.0,13100.0,15500.0;0.0;0;37.0,-32.0,37.0,-32.0
rah_66;13.3;3.5;3.6;4250.0;870.0;460.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-70000.0,130000.0;1;4700.0,6850.0,8900.0;0.0;0;28.6,-28.0,29.6,-28.0
re_2000_ga;7.99;11.0;20.14;2090.0;530.0;740.0;0.85;320.0;20.0;33.0;0.1,480.0,1.0,280.0;-112896.0,150528.0;1;450.0,2250.0,2310.0;0.0;0;18.0,-13.0,17.0,-14.5
re_2000_heja_1;7.99;11.0;20.14;2237.0;460.0;740.0;0.7;320.0;20.0;33.0;0.1,480.0,1.0,280.0;-112896.0,150528.0;1;450.0,2500.0,2800.0;0.0;0;18.0,-13.0,17.0,-14.5
re_2000_heja_2;8.39;11.0;20.14;2070.0;400.0;740.0;0.7;320.0;20.0;33.0;0.1,480.0,1.0,280.0;-112896.0,150528.0;1;450.0,2500.0,2800.0;0.0;0;18.0,-13.0,17.0,-14.5
re_2000_int;7.99;11.0;20.14;2237.0;260.0;740.0;0.7;320.0;20.0;33.0;0.1,480.0,1.0,280.0;-112896.0,150528.0;1;450.0,2200.01,2310.0;0.0;0;18.0,-13.0,17.0,-14.5
re_2001_cb;7.99;11.0;20.4;2547.0;400.0;740.0;0.85;320.0;20.0;33.0;0.1,480.0,1.0,250.0;-137445.0,183260.0;1;650.0,2500.0,2600.0;0.0;0;18.0,-13.0,17.5,-14.5
re_2001_cn;7.99;11.0;20.4;2547.0;400.0;740.0;0.85;320.0;20.0;33.0;0.1,480.0,1.0,250.0;-137445.0,183260.0;1;650.0,2500.0,2600.0;0.0;0;18.0,-13.0,17.5,-14.5
re_2001_serie1;7.99;11.0;20.4;2547.0;400.0;740.0;0.85;320.0;20.0;33.0;0.1,480.0,1.0,250.0;-137445.0,183260.0;1;650.0,2500.0,2600.0;0.0;0;18.0,-13.0,17.5,-14.5
re_2002_early;7.99;11.0;20.14;2639.0;434.0;740.0;0.85;320.0;20.0;33.0;0.1,480.0,1.0,280.0;-112896.0,150528.0;1;450.0,2400.0,2510.0;0.0;0;18.0,-13.0,17.0,-14.5
re_2005_serie0;8.73;;;2861.0;450.0;800.0;;320.0;20.0;33.0;0.1,480.0,1.0,250.0;;1;400.0,2800.0,2900.0;0.0;0;
re_2005_vdm;8.73;11.0;20.4;2861.0;450.0;800.0;0.85;320.0;20.0;33.0;0.1,480.0,1.0,250.0;-137445.0,183260.0;1;500.0,2800.0,3200.0;63.0;0;18.0,-13.0,17.5,-14.5
ro_43;9.715;11.574;33.36;1812.0;172.0;400.0;0.6;400.0;0;33.0;0.1,520.4,1.0,320.4;-97020.0,97020.0;1;450.0,2350.0,3000.0;0.0;0;18.0,-15.0,17.0,-15.0
ro_44;9.715;11.574;33.36;1895.0;172.0;400.0;0.6;400.0;0;33.0;0.1,520.4,1.0,320.4;-97020.0,97020.0;1;450.0,2350.0,3000.0;0.0;0;18.0,-15.0,17.0,-15.0
ro_57_quadriarma;8.83;12.5;23.0;3794.0;590.0;800.0;0.78;320.0;20.0;33.0;0.1,600.0,0.3,340.0,1.0,280.0;-134926.0,314827.0;1;600.0,2520.0,3000.0;0.0;0;17.5,-16.0,18.0,-18.0
s_199;9.16;9.86;16.2;2860.0;296.0;790.0;0.82;360.0;20.0;33.0;0.1,460.0,1.0,260.0;-100000.0,200000.0;1;420.0,2600.0,2750.0;0.0;0;17.2,-14.0,15.1,-17.0
s_81_ar125;17.875;24.0;92.0;6800.0;2620.0;530.0;0.61;530.0;20.0;33.0;0.1,386.0,1.0,241.0;-120000.0,193592.0;3;550.0,2200.0,2415.0;0.0;0;14.5,-12.0,14.0,-13.0
sa_313b;16.0;;;890.0;440.0;;;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;;;;0.0;0;
sa_316b;16.0;;;950.0;453.0;;;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;;;;0.0;0;
sa_341f;16.0;;;990.0;453.0;;;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;;;;0.0;0;
sa_342l_china;16.0;;;998.0;453.0;;;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;;;;0.0;0;
sa_342m;16.0;;;998.0;453.0;;;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;;;;0.0;0;
saab_105g;10.8;;;3100.0;1570.0;1000.0;;400.0;0;33.0;0.1,400.0,1.0,350.0;;1;7755.0,16500.0,18000.0;0.0;0;
saab_105oe;10.8;;;3090.0;1570.0;1000.0;;400.0;0;33.0;0.1,400.0,1.0,350.0;;1;7755.0,16500.0,18000.0;0.0;0;
saab_a21a_3;10.45;;;3570.0;1046.0;790.0;;325.0;20.0;33.0;0.1,460.0,1.0,325.0;;1;500.0,2800.0,3150.0;0.0;0;
saab_a21rb;10.45;;;3505.0;1376.0;740.0;;360.0;20.0;33.0;0.1,460.0,1.0,260.0;;1;5000.0,10200.0,14000.0;0.0;0;
saab_a32a;14.65;;;8120.0;2762.0;;;450.0;0;33.0;0.1,550.0,1.0,320.0;;1;2750.0,8100.0,10000.0;0.0;0;
saab_aj37;15.34;10.4;50.0;10900.0;5440.0;1485.0;2.1;620.0;0;33.0;0.1,550.0,1.0,400.0;-400000.0,950000.0;1;7000.0,11950.0,12300.0;0.0;0;34.1,-30.0,37.0,-30.0
saab_ajs37;15.34;10.4;50.0;11020.0;5440.0;1485.0;2.1;620.0;0;33.0;0.1,550.0,1.0,400.0;-400000.0,950000.0;1;7000.0,11950.0,12300.0;0.0;0;34.1,-30.0,37.0,-30.0
saab_b17a;9.8;;;2600.0;424.0;620.0;;320.0;20.0;33.0;0.1,400.0,1.0,280.0;;1;450.0,2700.0,2850.0;0.0;0;
saab_b17b;9.8;;;2486.0;424.0;620.0;;480.0;20.0;33.0;0.1,400.0,1.0,280.0;;1;450.0,2750.0,2850.0;0.0;0;
saab_b17bs;10.0;;;3024.38;424.0;480.0;;500.0;20.0;33.0;0.1,400.0,1.0,280.0;;1;450.0,2700.0,2850.0;0.0;0;
saab_b18a;13.23;17.04;43.8;5764.0;1224.0;735.0;0.84;320.0;20.0;33.0;0.1,490.0,1.0,290.0;-128500.0,321200.0;1;450.0,2700.0,2860.0;0.0;0;16.8,-14.0,15.5,-16.5
saab_b18b;13.23;17.04;43.8;6373.0;1224.0;735.0;0.84;320.0;20.0;33.0;0.1,490.0,1.0,290.0;-128500.0,321200.0;1;500.0,2800.0,3150.0;0.0;0;16.8,-14.0,15.5,-16.5
saab_b3c;17.86;;;5941.0;1270.0;400.0;;350.0;20.0;33.0;0.1,320.0,0.5,280.0,1.0,240.0;;1;500.0,2600.0,3025.0;0.0;0;
saab_f35_wdns;15.34;9.42;40.0;8390.0;4766.0;1417.0;2.3;500.0;0;33.0;0.1,550.0,1.0,320.0;-275000.0,550000.0;1;2750.0,8000.0,10000.0;0.0;0;36.1,-36.0,32.8,-30.0
saab_j21a_1;10.45;;;3570.0;382.0;790.0;;325.0;20.0;33.0;0.1,460.0,1.0,325.0;;1;500.0,2800.0,3150.0;0.0;0;
saab_j21ra;10.45;;;3420.0;712.0;740.0;;360.0;20.0;33.0;0.1,460.0,1.0,260.0;;1;5000.0,10200.0,14000.0;0.0;0;
saab_j29a;10.227;;;4990.0;1160.0;1100.0;;420.0;20.0;33.0;0.2,800.0,0.33,575.0,1.0,350.0;;1;3000.0,10250.0,14000.0;0.0;0;
saab_j29b;10.227;;;4960.0;1720.0;1100.0;;420.0;20.0;33.0;0.2,800.0,0.33,575.0,1.0,350.0;;1;3000.0,10250.0,14000.0;0.0;0;
saab_j29d;10.227;;;4900.0;1720.0;1100.0;;420.0;20.0;33.0;0.2,800.0,0.33,575.0,1.0,350.0;;1;3000.0,10250.0,14000.0;0.0;0;
saab_j29f;10.227;;;4920.0;1720.0;1100.0;;420.0;20.0;33.0;0.2,800.0,0.33,575.0,1.0,350.0;;1;3000.0,10250.0,14000.0;0.0;0;
saab_j32b;14.5;;;8680.0;2762.0;;;450.0;0;33.0;0.1,550.0,1.0,320.0;;1;2750.0,8000.0,10000.0;0.0;0;
saab_j35a;15.34;9.42;40.0;7490.0;2143.0;1417.0;2.3;500.0;0;33.0;0.1,550.0,1.0,320.0;-275000.0,550000.0;1;2750.0,8000.0,10000.0;0.0;0;36.1,-36.0,32.8,-30.0
saab_j35d;15.34;9.42;40.0;7990.0;3006.0;1417.0;2.3;500.0;0;33.0;0.1,550.0,1.0,320.0;-275000.0,550000.0;1;2750.0,8000.0,10000.0;0.0;0;36.1,-36.0,32.8,-30.0
saab_j35j;15.34;9.42;40.0;8140.0;3006.0;1417.0;2.3;500.0;0;33.0;0.1,550.0,1.0,320.0;-285000.0,570000.0;1;2750.0,8000.0,10000.0;0.0;0;36.1,-36.0,32.8,-30.0
saab_j35xs;15.34;9.42;40.0;8140.0;3006.0;1417.0;2.3;500.0;0;33.0;0.1,550.0,1.0,320.0;-275000.0,550000.0;1;2750.0,8000.0,10000.0;0.0;0;36.1,-36.0,32.8,-30.0
saab_ja37;15.34;10.4;50.0;12200.0;5440.0;1536.0;2.1;620.0;0;33.0;0.1,550.0,1.0,400.0;-400000.0,950000.0;1;7000.0,11650.0,12300.0;0.0;0;34.1,-30.0,37.0,-30.0
saab_jas39a;14.1;8.4;30.0;6750.0;5013.0;1543.0;2.0;620.0;0;33.0;0.1,550.0,1.0,400.0;-250000.0,450000.0;1;8500.0,13350.0,15000.0;0.0;0;37.0,-32.0,36.0,-31.0
saab_jas39c;14.1;8.4;30.0;6750.0;5013.0;1543.0;2.0;620.0;0;33.0;0.1,550.0,1.0,400.0;-250000.0,450000.0;1;8500.0,13350.0,15000.0;0.0;0;37.0,-32.0,36.0,-31.0
saab_jas39d;14.1;8.4;30.0;6830.0;5013.0;1543.0;2.0;620.0;0;33.0;0.1,550.0,1.0,400.0;-250000.0,450000.0;1;8500.0,13350.0,15000.0;0.0;0;37.0,-32.0,36.0,-31.0
saab_jas39e;14.1;8.4;30.0;7770.0;6071.0;1543.0;2.0;620.0;0;33.0;0.1,550.0,1.0,400.0;-270000.0,480000.0;1;10350.0,17045.0,18045.0;0.0;0;37.0,-32.0,36.0,-31.0
saab_sk60b;10.8;;;2070.0;1065.0;1132.0;;400.0;0;33.0;0.1,400.0,1.0,350.0;;1;8000.0,33670.0,36000.0;0.0;0;
saab_t18b_1;13.23;17.04;42.4;7685.0;1224.0;735.0;0.84;320.0;20.0;33.0;0.1,490.0,1.0,290.0;-128500.0,321200.0;1;500.0,2800.0,3150.0;0.0;0;16.8,-14.0,15.5,-16.5
saab_t18b_2;13.23;17.04;42.4;7685.0;1224.0;735.0;0.84;320.0;20.0;33.0;0.1,490.0,1.0,290.0;-128500.0,321200.0;1;500.0,2800.0,3150.0;0.0;0;16.8,-14.0,15.5,-16.5
sagittario_2;9.563;7.5;14.73;2305.0;936.0;1125.0;1.21;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-80500.0,198500.0;1;8000.0,14700.0,15500.0;0.0;0;
sb2c_1c;11.1732;15.1591;39.21;5343.04;890.0;656.0;0.7;333.0;20.0;33.0;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1;800.0,2600.0,3000.0;0.0;0;15.0,-15.0,15.0,-14.0
sb2c_4;11.1732;15.1591;39.21;5222.0;890.0;656.0;0.7;333.0;20.0;33.0;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1;800.0,2800.0,3100.0;0.0;0;15.0,-15.0,15.0,-14.0
sb2c_5;11.1732;15.1591;39.21;5222.0;890.0;656.0;0.7;333.0;20.0;33.0;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1;800.0,2800.0,3100.0;0.0;0;15.0,-15.0,15.0,-14.0
sb2c_5_greece;11.1732;15.1591;39.21;5222.0;890.0;656.0;0.7;333.0;20.0;33.0;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1;800.0,2800.0,3100.0;0.0;0;15.0,-15.0,15.0,-14.0
sb2u-2;10.0;12.77;28.36;3023.41;386.82;740.0;0.62;740.0;0;33.0;0.1,740.0,1.0,700.0;-144060.0,246960.0;1;800.0,2630.0,3060.0;0.0;0;18.0,-12.0,15.8,-18.5
sb2u-3;10.0;12.77;28.36;3023.41;386.82;740.0;0.62;740.0;0;33.0;0.1,740.0,1.0,700.0;-144060.0,246960.0;1;800.0,2630.0,3060.0;0.0;0;18.0,-12.0,15.8,-18.5
sb_25j_netherlands;16.307;20.604;56.67;10205.0;2654.0;591.0;0.65;294.0;20.0;33.0;0.1,430.0,0.33,320.0,1.0,294.0;-177470.0,325660.0;2;600.0,2600.0,2880.0;0.0;0;14.25,-13.2,13.5,-15.0
sb_2m_100;12.27;20.33;56.7;4351.0;1130.0;550.0;0.75;350.0;20.0;33.0;0.1,320.0,1.0,280.0;-56231.0,89969.0;2;440.0,2400.0,2900.0;0.0;0;17.0,-12.0,15.0,-19.0
sb_2m_103c;12.27;20.33;56.7;4902.0;1130.0;580.0;0.75;350.0;20.0;33.0;0.1,320.0,1.0,280.0;-91233.0,121644.0;2;900.0,2450.0,2900.0;0.0;0;17.0,-12.0,15.0,-19.0
sb_2m_103u_mv3;12.27;20.33;56.7;4902.0;1130.0;580.0;0.75;350.0;20.0;33.0;0.1,320.0,1.0,280.0;-90865.0,136298.0;2;900.0,2450.0,2900.0;0.0;0;17.0,-12.0,15.0,-19.0
sb_2m_105;12.27;20.33;56.7;5122.0;1130.0;600.0;0.75;350.0;20.0;33.0;0.1,320.0,1.0,280.0;-121644.0,182466.0;2;900.0,2700.0,2800.0;0.0;0;17.0,-12.0,15.0,-19.0
sbd-3;9.96;;;3210.37;272.2;740.0;;450.0;20.0;33.0;0.1,520.4,1.0,320.4;;1;800.0,2350.0,2500.0;0.0;0;
sc_1;10.9728;12.4968;26.0129;3223.0;315.7;510.0;0.6;600.0;20.0;33.0;0.1,400.0,1.0,350.0;-115087.0,153438.0;1;450.0,2600.0,2700.0;0.0;0;17.0,-14.5,15.0,-13.01
scimitar_f1;16.8463;;;11722.0;3965.5;1320.0;;583.3;45.0;70.0;0.2,650.0,0.33,637.0,1.0,447.2;;1;2750.0,8000.0,10000.0;0.0;0;
scout_ah_mk1;9.85;;;1590.0;558.0;;;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;;;;0.0;0;
se_203;10.0;12.0;25.98;4520.0;1680.2;1045.0;0.92;420.0;20.0;33.0;0.1,450.0,0.5,351.0,1.0,320.0;-154001.0,310001.0;1;3000.0,10250.0,14000.0;0.0;0;16.0,-14.0,14.6,-17.0
sea_fury_fb11;10.55;11.71;26.0;4726.0;653.0;826.0;0.83;360.0;20.0;33.0;0.1,430.0,1.0,273.0;-185000.0,280000.0;1;600.0,2701.0,3120.0;0.0;0;16.2,-15.0,14.2,-14.7
sea_harrier_fa2;14.3;7.7;18.6;6060.0;2293.0;1463.0;1.25;648.0;0;33.0;0.1,1111.0,0.32,926.0,1.0,556.0;-220000.0,560000.0;1;4900.0,7510.0,10000.0;223.0;0;23.0,-23.0,26.0,-21.0
sea_hawk_fga6;11.58;;;4550.0;1440.0;;;370.0;0;33.0;0.1,850.0,1.0,796.0;;1;5000.0,12700.0,16000.0;0.0;0;
sea_venom_faw20;10.0;12.0;25.98;4520.0;1680.2;1045.0;0.92;420.0;20.0;33.0;0.1,450.0,0.5,351.0,1.0,320.0;-154001.0,310001.0;1;3000.0,10250.0,14000.0;0.0;0;16.0,-14.0,14.6,-17.0
seafire_fr47;9.96;;;4230.0;345.0;;;330.0;0;33.0;0.0,450.0,0.3,370.0;;;;0.0;0;
seafire_mk17;9.12;;;3220.0;324.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
seafire_mk3;9.12;;;2770.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
shackleton_mr_mk_2;26.62;36.58;132.0;23300.0;10776.0;583.0;0.8;438.0;0;33.0;0.1,440.0,1.0,301.0;-295000.0,587500.0;1;800.0,2751.0,3000.0;88.0;0;16.0,-15.5,14.5,-13.0
sm_79_1936;15.6;;;7082.0;2391.0;;;300.0;20.0;33.0;0.1,325.0,1.0,220.0;;;;0.0;0;
sm_79_1937;15.6;;;7082.0;2391.0;;;300.0;20.0;33.0;0.1,325.0,1.0,220.0;;;;0.0;0;
sm_79_1939;15.6;;;7082.0;2391.0;;;300.0;20.0;33.0;0.1,325.0,1.0,220.0;;;;0.0;0;
sm_79_1941;15.6;;;7082.0;2391.0;;;300.0;20.0;33.0;0.1,325.0,1.0,220.0;;;;38.0;0;
sm_79_1942;15.6;;;6882.0;2391.0;;;300.0;20.0;33.0;0.1,325.0,1.0,220.0;;;;38.0;0;
sm_79_1943;15.6;;;6882.0;2391.0;;;300.0;20.0;33.0;0.1,325.0,1.0,220.0;;;;38.0;0;
sm_79_iar;16.2;;;6640.0;2391.0;;;300.0;20.0;33.0;0.1,480.0,1.0,280.0;;;;38.0;0;
sm_91;13.25;;;7023.0;1030.0;;;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;;;;0.0;0;
sm_92;13.69;;;6373.0;2040.0;;;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;;;;0.0;0;
so_4050_vautour_2a;17.65;15.1;45.0;11000.0;3182.0;1166.0;1.1;425.0;20.0;33.0;0.1,600.0,1.0,463.0;-240000.0,530000.0;2;2750.0,8450.0,10000.0;0.0;0;22.0,-14.2,16.0,-22.0
so_4050_vautour_2b;17.65;15.1;45.0;11500.0;3182.0;1166.0;1.1;425.0;20.0;33.0;0.1,600.0,1.0,463.0;-240000.0,530000.0;2;2750.0,8450.0,10000.0;0.0;0;22.0,-14.2,16.0,-22.0
so_4050_vautour_2n;17.65;15.1;45.0;11000.0;3182.0;1166.0;1.1;425.0;20.0;33.0;0.1,600.0,1.0,463.0;-240000.0,530000.0;2;2750.0,8450.0,10000.0;0.0;0;22.0,-14.2,16.0,-22.0
so_4050_vautour_2n_late;17.65;15.1;45.0;11000.0;3182.0;1166.0;1.1;425.0;20.0;33.0;0.1,600.0,1.0,463.0;-240000.0,530000.0;2;2750.0,8450.0,10000.0;0.0;0;22.0,-14.2,16.0,-22.0
so_8000_narval;9.96;;;5040.0;515.0;;;330.0;20.0;33.0;0.0,450.0,0.3,370.0,1.0,270.0;;;;190.0;0;
soc_1;8.179;10.82;29.43;1861.0;346.0;500.0;0.63;550.0;20.0;33.0;0.1,520.4,1.0,320.4;-127138.0,101120.0;1;500.0,2200.0,2500.0;0.0;0;17.0,-14.5,16.5,-13.0
spad_13;6.25;12.25;21.0;670.0;64.8;500.0;0.7;500.0;20.0;33.0;0.1,520.4,1.0,320.4;-46107.0,101435.0;1;450.0,2300.0,2800.0;0.0;0;20.0,-18.0,17.0,-15.0
spitfire_f22;9.96;;;3550.0;390.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_f24;9.96;;;3550.0;390.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_fr_mk14e;9.12;;;3270.0;358.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_ix;9.12;;;2960.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_ix_cw;9.12;;;2960.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_ix_early;9.12;;;2960.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_ix_lf_c;9.12;;;2960.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_lf_mk9c_cw_greece;9.12;;;2960.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk1;9.12;;;2335.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk14c;9.12;;;3270.0;358.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk14e;9.12;;;3270.0;358.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk18e;9.12;;;3300.0;358.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk5b;9.12;;;2610.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk5b_float;9.12;;;2950.0;289.0;;;756.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk5b_notrop;9.12;;;2570.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk5c;9.12;;;2670.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk5c_notrop;9.12;;;2670.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_mk9c_4cannons;9.12;;;3021.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfire_xvi;9.2;;;3010.0;310.0;;;260.0;0;33.0;0.5,290.0,1.0,260.0;;;;0.0;0;
spitfiremkii;9.12;;;2405.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,230.0;;;;0.0;0;
spitfiremkiia;9.12;;;2375.0;289.0;;;270.0;0;33.0;0.5,290.0,1.0,230.0;;;;0.0;0;
stirling_mk1;26.6;30.2;135.6;21145.0;6440.0;498.0;0.7;258.0;20.0;33.0;0.1,350.0,1.0,245.0;-300000.0,600000.0;4;600.0,2800.0,3200.0;0.0;0;15.0,-13.0,21.9,-16.0
stirling_mk3;26.6;30.2;135.6;21339.0;6440.0;498.0;0.7;258.0;20.0;33.0;0.1,350.0,1.0,245.0;-300000.0,600000.0;4;600.0,2800.0,3200.0;0.0;0;15.0,-13.0,21.9,-16.0
strikemaster_mk88;10.274;11.23;19.85;2830.0;1216.0;875.0;0.85;282.0;0;33.0;0.1,550.0,0.33,340.0,1.0,292.0;-80000.0,175000.0;1;5500.0,13760.0,14500.0;0.0;0;16.1,-14.0,14.5,-17.0
su-11;10.55;;;4637.0;1846.0;1025.0;;420.0;20.0;33.0;0.1,580.4,1.0,380.4;;1;2700.0,8700.0,9000.0;0.0;0;
su-2_m82;10.46;14.3;28.98;3357.0;560.0;541.0;0.67;350.0;20.0;33.0;0.1,450.0,0.3,340.0;-80861.0,161723.0;1;500.0,2400.0,2600.0;0.0;0;18.0,-11.0,16.0,-18.0
su-2_mv5;10.25;14.3;28.98;3091.0;560.0;541.0;0.65;350.0;20.0;33.0;0.1,450.0,0.3,340.0;-80861.0,161723.0;1;450.0,2375.0,2800.0;0.0;0;18.0,-11.0,16.0,-18.0
su-2_tss1;10.25;14.3;28.98;2971.0;560.0;541.0;0.67;350.0;20.0;33.0;0.1,450.0,0.3,340.0;-80861.0,161723.0;1;450.0,2375.0,2800.0;0.0;0;18.0,-11.0,16.0,-18.0
su-6_am42;9.24;13.58;28.6;4535.0;563.341;680.0;0.65;330.0;20.0;33.0;0.1,480.0,1.0,290.0;-136261.0,273420.0;1;500.0,2500.0,2700.0;0.0;0;17.0,-14.5,16.5,-13.0
su-6_am42_23;9.24;;;4535.0;563.341;;;330.0;20.0;33.0;0.1,480.0,1.0,290.0;;;;0.0;0;
su-6_m71;9.24;;;4600.0;563.341;;;330.0;20.0;33.0;0.1,480.0,1.0,290.0;;;;0.0;0;
su-7b;16.607;9.309;34.0;7823.0;4100.0;1260.0;2.2;630.0;0;50.0;0.2,700.0,0.33,520.0,1.0,473.0;-160000.0,550000.0;1;3995.0,8550.0,9100.0;0.0;0;
su-7bkl;16.607;9.309;34.0;8343.0;5818.0;1260.0;2.2;630.0;0;50.0;0.2,700.0,0.33,520.0,1.0,473.0;-175000.0,580000.0;1;3995.0,8550.0,9100.0;0.0;0;
su-7bmk;16.607;9.309;34.0;8262.0;5618.0;1260.0;2.2;630.0;0;50.0;0.2,700.0,0.33,520.0,1.0,473.0;-175000.0,580000.0;1;3995.0,8550.0,9100.0;0.0;0;
su-8;13.53;20.5;60.0;9310.0;2190.0;720.0;0.81;390.0;20.0;33.0;0.1,480.0,0.4,350.0,1.0,310.0;-207187.0,414374.0;1;500.0,2400.0,2600.0;0.0;0;17.5,-12.0,17.0,-12.0
su-9;10.55;;;4060.0;1846.0;1025.0;;420.0;20.0;33.0;0.1,580.4,1.0,380.4;;1;2700.0,8700.0,9000.0;0.0;0;
su_17m2;18.868;;;10945.0;6400.0;1370.0;;550.0;0;95.0;0.2,800.0,0.33,650.0,1.0,600.0;;1;3995.0,8550.0,9100.0;0.0;0;
